,us_state,county,days_with_aqi2019,good_days2019,moderate_days2019,unhealthy_sensitive_days2019,unhealthy_days2019,very_unhealthy_days2019,hazardous_days2019,days_co2019,days_no2_2019,days_ozone2019,days_so2_2019,days_pm2_2019,days_pm10_2019,poverty_percentage2019,days_with_aqi2018,good_days2018,moderate_days2018,unhealthy_sensitive_days2018,unhealthy_days2018,very_unhealthy_days2018,hazardous_days2018,days_co2018,days_no2_2018,days_ozone2018,days_so2_2018,days_pm2_2018,days_pm10_2018,poverty_percentage2018,days_with_aqi2017,good_days2017,moderate_days2017,unhealthy_sensitive_days2017,unhealthy_days2017,very_unhealthy_days2017,hazardous_days2017,days_co2017,days_no2_2017,days_ozone2017,days_so2_2017,days_pm2_2017,days_pm10_2017,poverty_percentage2017,days_with_aqi2016,good_days2016,moderate_days2016,unhealthy_sensitive_days2016,unhealthy_days2016,very_unhealthy_days2016,hazardous_days2016,days_co2016,days_no2_2016,days_ozone2016,days_so2_2016,days_pm2_2016,days_pm10_2016,poverty_percentage2016,average_aqi_days,average_good_days,average_moderate_days,average_unhealthy_sensitive_days,average_unhealthy_days,average_very_unhealthy_days,average_hazardous_days,average_co_days,average_no2_days,average_ozone_days,average_so2_days,average_pm2_days,average_pm10_days,average_poverty_percentage,percent_pop_per_100k,cancer_classification
74,CA,Nevada,361,273,83,5,0,0,0,0,0,326,0,35,0,9.4,363,245,90,19,9,0,0,0,0,327,0,36,0,10.3,365,200,84,62,19,0,0,0,0,353,0,12,0,11.01,366,235,86,40,5,0,0,0,0,359,0,7,0,10.9,363.75,238.25,85.75,31.5,8.25,0,0,0,0,341.25,0,22.5,0,10.4025,13.97561761,low
75,CA,Orange,365,216,133,15,1,0,0,0,13,262,0,83,7,9.5,365,198,149,15,3,0,0,0,25,192,0,145,3,10.5,365,148,185,30,2,0,0,0,21,202,0,139,3,11.5,366,150,201,13,2,0,0,0,30,173,0,162,1,11.1,365.25,178,167,18.25,2,0,0,0,22.25,207.25,0,132.25,3.5,10.65,8.424088243,low
76,CA,Placer,365,221,134,10,0,0,0,0,2,295,0,66,2,6.6,365,187,124,37,13,4,0,0,1,297,0,65,2,7.1,365,210,121,32,2,0,0,0,1,300,0,63,1,7.8,366,205,126,30,5,0,0,0,0,290,0,76,0,7.2,365.25,205.75,126.25,27.25,5,1,0,0,1,295.5,0,67.5,1.25,7.175,12.26049057,low
77,CA,Plumas,341,248,88,5,0,0,0,0,0,0,0,341,0,13.2,350,219,121,8,2,0,0,0,0,0,0,350,0,12.5,351,221,105,17,8,0,0,0,0,0,0,351,0,14.3,355,250,94,10,1,0,0,0,0,0,0,355,0,12.6,349.25,234.5,102,10,2.75,0,0,0,0,0,0,349.25,0,13.15,18.16530427,medium
78,CA,Riverside,365,75,170,91,29,0,0,0,0,247,0,70,48,11.3,365,50,175,103,31,6,0,0,1,229,0,92,43,12.7,365,52,162,100,43,6,2,0,1,234,0,91,39,12.9,366,44,193,86,37,4,2,0,0,210,0,97,59,15.3,365.25,55.25,175,95,35,4,1,0,0.5,230,0,87.5,47.25,13.05,9.236230287,low
79,CA,Sacramento,365,213,142,10,0,0,0,0,1,240,0,116,8,12.6,365,161,169,22,8,4,1,0,1,202,0,157,5,14.3,365,158,172,33,2,0,0,0,1,204,0,155,5,14.1,366,187,138,34,7,0,0,0,5,221,0,140,0,16.3,365.25,179.75,155.25,24.75,4.25,1,0.25,0,2,216.75,0,142,4.5,14.325,10.8827102,low
80,CA,San Benito,365,326,39,0,0,0,0,0,0,347,0,11,7,10.4,365,294,60,11,0,0,0,0,0,321,0,43,1,8.6,365,298,65,2,0,0,0,0,0,333,0,29,3,8.4,366,305,56,5,0,0,0,0,0,352,0,14,0,10.5,365.25,305.75,55,4.5,0,0,0,0,0,338.25,0,24.25,2.75,9.475,7.445075492,low
81,CA,San Bernardino,365,55,177,71,54,8,0,0,16,246,0,96,7,13.3,365,43,168,96,51,7,0,0,20,215,0,126,4,14.9,365,31,186,74,51,23,0,0,25,219,1,105,15,16.01,366,28,200,78,48,12,0,0,37,204,0,116,9,17.6,365.25,39.25,182.75,79.75,51,12.5,0,0,24.5,221,0.25,110.75,8.75,15.4525,7.303574776,low
82,CA,San Diego,365,87,253,23,2,0,0,0,2,176,0,184,3,10.3,365,73,257,35,0,0,0,0,1,202,0,162,0,11.5,365,83,220,56,6,0,0,0,3,242,0,120,0,11.9,366,69,255,40,2,0,0,0,4,224,0,138,0,12.4,365.25,78,246.25,38.5,2.5,0,0,0,2.5,211,0,151,0.75,11.525,8.849930259,low
83,CA,San Francisco,365,313,51,1,0,0,0,0,28,172,0,165,0,9.5,365,278,73,2,11,1,0,1,34,126,0,203,1,10.1,365,276,82,7,0,0,0,0,47,131,0,187,0,10.1,365,310,55,0,0,0,0,0,45,154,0,166,0,10.2,365,294.25,65.25,2.5,2.75,0.25,0,0.25,38.5,145.75,0,180.25,0.25,9.975,10.49978708,low
84,CA,San Joaquin,365,231,122,11,1,0,0,0,3,236,0,109,17,13.6,365,152,180,20,10,2,1,0,1,154,0,204,6,14.3,365,185,147,33,0,0,0,0,3,198,0,149,15,15.5,366,138,202,25,1,0,0,0,2,144,0,217,3,14.6,365.25,176.5,162.75,22.25,3,0.5,0.25,0,2.25,183,0,169.75,10.25,14.5,9.632246479,low
85,CA,San Luis Obispo,365,230,132,3,0,0,0,0,0,282,0,45,38,11.6,365,202,154,9,0,0,0,0,0,234,0,92,39,12.7,365,143,214,8,0,0,0,0,0,211,0,111,43,11.9,366,177,180,8,1,0,0,0,0,249,0,75,42,11.01,365.25,188,170,7,0.25,0,0,0,0,244,0,80.75,40.5,11.8025,11.96557004,low
86,CA,San Mateo,365,327,36,2,0,0,0,0,21,209,0,135,0,6.1,365,295,57,3,10,0,0,0,22,138,0,205,0,6.8,365,294,64,4,3,0,0,0,18,164,0,183,0,6.4,365,302,63,0,0,0,0,0,26,119,0,220,0,6.6,365,304.5,55,2.25,3.25,0,0,0,21.75,157.5,0,185.75,0,6.475,9.29868196,low
87,CA,Santa Barbara,365,286,78,1,0,0,0,0,0,295,0,57,13,12.01,365,244,119,2,0,0,0,0,0,266,0,86,13,12.6,365,247,101,6,9,2,0,0,0,253,0,98,14,14.2,366,261,93,9,2,0,1,0,0,259,0,72,35,13.9,365.25,259.5,97.75,4.5,2.75,0.5,0.25,0,0,268.25,0,78.25,18.75,13.1775,8.708717417,low
88,CA,Santa Clara,365,271,90,4,0,0,0,0,7,218,0,139,1,6.1,365,233,115,6,11,0,0,0,7,166,0,192,0,7.3,365,240,113,9,3,0,0,0,16,201,0,148,0,7.5,366,272,93,1,0,0,0,0,14,191,0,161,0,9.3,365.25,254,102.75,5,3.5,0,0,0,11,194,0,160,0.25,7.55,7.842166392,low
89,CA,Santa Cruz,365,347,18,0,0,0,0,0,0,262,0,103,0,10.6,365,331,24,5,5,0,0,0,0,221,0,144,0,12.2,365,312,49,4,0,0,0,0,0,228,0,137,0,12.6,366,347,19,0,0,0,0,0,0,255,0,111,0,13.4,365.25,334.25,27.5,2.25,1.25,0,0,0,0,241.5,0,123.75,0,12.2,7.847382348,low
90,CA,Shasta,364,311,53,0,0,0,0,0,0,352,0,10,2,13.3,365,277,67,15,6,0,0,0,0,343,0,21,1,15.2,365,263,88,12,2,0,0,0,0,354,0,11,0,17.01,366,298,54,14,0,0,0,0,0,363,0,3,0,17.2,365,287.25,65.5,10.25,2,0,0,0,0,353,0,11.25,0.75,15.6775,18.46077421,medium
91,CA,Siskiyou,365,332,29,2,2,0,0,0,0,262,0,103,0,17.4,365,269,56,16,24,0,0,0,0,241,0,124,0,17.1,225,202,19,3,1,0,0,0,0,138,0,87,0,17.7,362,356,6,0,0,0,0,0,0,342,0,20,0,18.8,329.25,289.75,27.5,5.25,6.75,0,0,0,0,245.75,0,83.5,0,17.75,17.28656154,low
92,CA,Solano,365,290,74,1,0,0,0,0,2,225,0,138,0,9.01,365,263,87,3,11,1,0,0,3,184,0,178,0,7.9,365,244,111,5,5,0,0,0,3,199,0,163,0,10.01,366,278,86,2,0,0,0,0,3,208,0,155,0,11.4,365.25,268.75,89.5,2.75,4,0.25,0,0,2.75,204,0,158.5,0,9.58,11.52185766,low
93,CA,Sonoma,365,348,17,0,0,0,0,0,3,258,0,94,10,7.2,365,325,27,3,8,2,0,0,2,280,0,82,1,9.9,365,311,49,2,3,0,0,0,0,249,0,114,2,9.3,366,348,18,0,0,0,0,0,0,298,0,64,4,9.4,365.25,333,27.75,1.25,2.75,0.5,0,0,1.25,271.25,0,88.5,4.25,8.95,11.26000495,low
94,CA,Stanislaus,365,201,141,22,1,0,0,0,0,245,0,107,13,13.01,365,157,161,32,14,1,0,0,2,203,0,151,9,15.6,365,156,146,55,8,0,0,0,1,228,0,128,8,14.01,366,147,176,40,3,0,0,0,1,202,0,159,4,14.5,365.25,165.25,156,37.25,6.5,0.25,0,0,1,219.5,0,136.25,8.5,14.28,9.751307945,low
95,CA,Sutter,365,239,124,2,0,0,0,0,0,249,0,109,7,12.8,365,153,177,22,7,5,1,0,0,166,0,198,1,13.5,365,181,175,9,0,0,0,0,0,172,0,189,4,13.2,366,166,168,32,0,0,0,0,0,204,0,162,0,17.1,365.25,184.75,161,16.25,1.75,1.25,0.25,0,0,197.75,0,164.5,3,14.15,12.11488601,low
96,CA,Tehama,365,282,83,0,0,0,0,0,0,323,0,41,1,16.3,365,226,110,16,13,0,0,0,0,239,0,126,0,17.01,365,262,94,6,3,0,0,0,0,302,0,63,0,20.1,366,226,98,37,5,0,0,0,0,325,0,40,1,20.9,365.25,249,96.25,14.75,5.25,0,0,0,0,297.25,0,67.5,0.5,18.5775,16.59036366,low
97,CA,Trinity,269,246,21,2,0,0,0,0,0,0,0,269,0,16.5,291,173,99,12,7,0,0,0,0,0,0,291,0,21.6,203,100,92,6,1,2,2,0,0,0,0,203,0,20.3,167,116,51,0,0,0,0,0,0,0,0,167,0,21.3,232.5,158.75,65.75,5,2,0.5,0.5,0,0,0,0,232.5,0,19.925,21.47239264,medium
98,CA,Tulare,365,127,157,78,2,1,0,0,2,242,0,99,22,18.9,365,73,171,95,26,0,0,0,0,233,0,124,8,22.2,365,93,145,96,31,0,0,0,1,236,0,119,9,24.01,366,80,162,102,22,0,0,0,0,222,0,137,7,24.7,365.25,93.25,158.75,92.75,20.25,0.25,0,0,0.75,233.25,0,119.75,11.5,22.4525,6.779382639,low
99,CA,Tuolumne,358,273,83,2,0,0,0,0,0,358,0,0,0,11.3,348,254,73,20,1,0,0,0,0,348,0,0,0,12.5,362,231,106,25,0,0,0,0,0,362,0,0,0,12.2,354,223,86,38,7,0,0,0,0,354,0,0,0,15.4,355.5,245.25,87,21.25,2,0,0,0,0,355.5,0,0,0,12.85,17.31563126,low
100,CA,Ventura,365,214,142,9,0,0,0,0,5,284,0,65,11,8.2,365,174,174,16,1,0,0,0,2,213,0,138,12,9.1,365,164,168,20,8,3,2,0,0,250,0,107,8,9.5,366,173,184,9,0,0,0,0,0,232,0,127,7,9.8,365.25,181.25,167,13.5,2.25,0.75,0.5,0,1.75,244.75,0,109.25,9.5,9.15,8.817007364,low
101,CA,Yolo,365,284,80,1,0,0,0,0,1,279,0,82,3,16.9,365,260,91,5,7,2,0,0,0,249,0,114,2,20.1,365,265,93,6,1,0,0,0,1,269,0,94,1,17.5,366,293,69,4,0,0,0,0,1,281,0,83,1,19.01,365.25,275.5,83.25,4,2,0.5,0,0,0.75,269.5,0,93.25,1.75,18.3775,8.389538528,low
102,CO,Adams,365,223,141,1,0,0,0,0,48,150,0,87,80,9.3,365,199,163,3,0,0,0,0,59,146,0,95,65,9.2,365,206,157,2,0,0,0,0,48,170,0,97,50,10.6,366,263,102,1,0,0,0,1,91,181,2,55,36,11.7,365.25,222.75,140.75,1.75,0,0,0,0.25,61.5,161.75,0.5,83.5,57.75,10.2,8.232901079,low
103,CO,Alamosa,107,107,0,0,0,0,0,0,0,0,0,107,0,19.6,360,351,8,0,0,1,0,0,0,0,0,25,335,19.1,354,352,2,0,0,0,0,0,0,0,0,16,338,21.3,360,354,4,1,0,1,0,0,0,0,0,4,356,24.8,295.25,291,3.5,0.25,0,0.5,0,0,0,0,0,38,257.25,21.2,5.13818035,low
104,CO,Arapahoe,365,227,132,6,0,0,0,0,0,352,0,13,0,7.2,365,231,119,14,1,0,0,0,0,354,0,11,0,8.1,365,224,134,7,0,0,0,0,0,353,0,12,0,7.8,366,267,93,6,0,0,0,0,0,360,0,6,0,9.01,365.25,237.25,119.5,8.25,0.25,0,0,0,0,354.75,0,10.5,0,8.0275,8.725150437,low
105,CO,Archuleta,363,331,30,2,0,0,0,0,3,186,0,0,174,10.8,365,333,32,0,0,0,0,0,0,331,0,0,34,11.2,360,311,49,0,0,0,0,0,4,204,0,0,152,11.7,347,343,4,0,0,0,0,0,0,0,0,0,347,12.01,358.75,329.5,28.75,0.5,0,0,0,0,1.75,180.25,0,0,176.75,11.4275,11.11234582,low
106,CO,Boulder,365,227,133,5,0,0,0,0,0,269,0,96,0,10.7,362,219,114,28,1,0,0,0,0,285,0,77,0,9.7,357,240,106,11,0,0,0,0,0,329,0,28,0,12.6,204,190,14,0,0,0,0,0,0,108,0,80,16,10.8,322,219,91.75,11,0.25,0,0,0,0,247.75,0,70.25,4,10.95,6.052903128,low
107,CO,Clear Creek,290,205,84,1,0,0,0,0,0,290,0,0,0,7.4,291,145,118,25,3,0,0,0,0,291,0,0,0,7.2,314,173,137,4,0,0,0,0,0,314,0,0,0,7.8,311,210,94,6,1,0,0,0,0,311,0,0,0,8.1,301.5,183.25,108.25,9,1,0,0,0,0,301.5,0,0,0,7.625,6.911148546,low
108,CO,Delta,365,339,26,0,0,0,0,0,0,346,0,19,0,15.1,297,277,20,0,0,0,0,0,1,213,0,43,40,14.6,115,114,1,0,0,0,0,0,0,0,0,0,115,16.7,119,117,2,0,0,0,0,0,0,0,0,0,119,17.8,224,211.75,12.25,0,0,0,0,0,0.25,139.75,0,15.5,68.5,16.05,15.22009582,low
109,CO,Denver,365,179,183,2,1,0,0,0,116,151,1,97,0,12.1,365,177,178,10,0,0,0,0,147,142,0,76,0,11.7,365,183,180,2,0,0,0,0,163,133,1,67,1,12.5,366,165,197,4,0,0,0,0,183,112,1,66,4,14.01,365.25,176,184.5,4.5,0.25,0,0,0,152.25,134.5,0.75,76.5,1.25,12.5775,7.623293987,low
110,CO,Douglas,361,236,114,10,1,0,0,0,0,304,0,57,0,2.7,364,215,122,24,3,0,0,0,0,302,0,62,0,2.6,363,206,140,16,1,0,0,0,0,325,0,38,0,3.2,362,253,93,15,1,0,0,0,0,353,0,9,0,3.4,362.5,227.5,117.25,16.25,1.5,0,0,0,0,321,0,41.5,0,2.975,5.938279244,low
111,CO,El Paso,365,259,106,0,0,0,0,0,0,345,0,18,2,8.8,365,233,124,8,0,0,0,0,0,329,0,36,0,9.9,365,239,123,3,0,0,0,0,0,325,2,38,0,10.8,366,263,101,2,0,0,0,0,0,328,16,22,0,11.5,365.25,248.5,113.5,3.25,0,0,0,0,0,331.75,4.5,28.5,0.5,10.25,8.237171404,low
112,CO,Fremont,32,32,0,0,0,0,0,0,0,0,0,0,32,16.1,20,20,0,0,0,0,0,0,0,0,0,0,20,16.5,39,39,0,0,0,0,0,0,0,0,0,0,39,16.6,52,52,0,0,0,0,0,0,0,0,0,0,52,17.5,35.75,35.75,0,0,0,0,0,0,0,0,0,0,35.75,16.675,16.71674546,low
113,CO,Garfield,365,309,56,0,0,0,0,0,0,363,0,2,0,9.6,365,217,132,15,1,0,0,0,0,362,0,2,1,8.4,365,241,123,1,0,0,0,0,0,365,0,0,0,7.6,366,264,101,1,0,0,0,0,0,366,0,0,0,9.1,365.25,257.75,103,4.25,0.25,0,0,0,0,364,0,1,0.25,8.675,9.589778262,low
114,CO,Gunnison,358,279,78,1,0,0,0,0,0,358,0,0,0,11.6,365,235,125,4,1,0,0,0,0,354,0,0,11,10.4,363,275,87,1,0,0,0,0,0,344,0,0,19,14.8,366,316,50,0,0,0,0,0,0,344,0,0,22,13.8,363,276.25,85,1.5,0.25,0,0,0,0,350,0,0,13,12.65,5.672499476,low
115,CO,Jackson,102,102,0,0,0,0,0,0,0,0,0,102,0,12.6,116,113,3,0,0,0,0,0,0,0,0,116,0,13.4,117,115,1,1,0,0,0,0,0,0,0,117,0,13.7,115,115,0,0,0,0,0,0,0,0,0,115,0,14.1,112.5,111.25,1,0.25,0,0,0,0,0,0,0,112.5,0,13.45,,
116,CO,Jefferson,365,238,111,16,0,0,0,0,2,363,0,0,0,7.2,365,229,99,35,2,0,0,0,0,365,0,0,0,7.01,365,214,123,28,0,0,0,0,0,365,0,0,0,7.6,366,245,101,17,3,0,0,0,0,366,0,0,0,7.01,365.25,231.5,108.5,24,1.25,0,0,0,0.5,364.75,0,0,0,7.205,10.0560946,low
117,CO,La Plata,365,276,89,0,0,0,0,0,10,326,0,29,0,11.3,365,240,105,10,9,1,0,0,0,330,0,32,3,9.2,365,260,101,4,0,0,0,0,1,358,0,6,0,9.2,366,251,107,8,0,0,0,0,1,359,0,3,3,10.9,365.25,256.75,100.5,5.5,2.25,0.25,0,0,3,343.25,0,17.5,1.5,10.15,5.431531508,low
118,CO,Larimer,365,208,151,6,0,0,0,0,0,337,0,28,0,10.3,365,195,142,25,3,0,0,0,0,322,0,43,0,10.5,365,194,158,12,1,0,0,0,0,325,0,40,0,11.01,366,189,169,7,1,0,0,0,0,317,0,47,2,11.2,365.25,196.5,155,12.5,1.25,0,0,0,0,325.25,0,39.5,0.5,10.7525,8.137408718,low
119,CO,Mesa,364,289,75,0,0,0,0,2,0,309,0,51,2,11.2,365,216,144,5,0,0,0,1,0,301,0,62,1,14.4,365,238,126,1,0,0,0,0,0,308,0,56,1,14.9,366,260,105,1,0,0,0,0,0,299,0,67,0,15.01,365,250.75,112.5,1.75,0,0,0,0.75,0,304.25,0,59,1,13.8775,14.37986496,low
120,CO,Montezuma,365,280,85,0,0,0,0,0,0,365,0,0,0,14.9,359,259,96,4,0,0,0,0,0,356,0,3,0,16.3,365,284,80,1,0,0,0,0,0,365,0,0,0,15.2,366,286,80,0,0,0,0,0,0,366,0,0,0,15.1,363.75,277.25,85.25,1.25,0,0,0,0,0,363,0,0.75,0,15.375,11.63431036,low
121,CO,Pitkin,121,121,0,0,0,0,0,0,0,0,0,12,109,6.2,123,123,0,0,0,0,0,0,0,0,0,31,92,6.8,123,123,0,0,0,0,0,0,0,0,0,16,107,5.9,122,122,0,0,0,0,0,0,0,0,0,19,103,6.9,122.25,122.25,0,0,0,0,0,0,0,0,0,19.5,102.75,6.45,5.614066605,low
122,CO,Prowers,346,343,3,0,0,0,0,0,0,0,0,0,346,18.2,359,353,5,1,0,0,0,0,0,0,0,0,359,21.6,353,347,6,0,0,0,0,0,0,0,0,0,353,18.2,357,350,6,1,0,0,0,0,0,0,0,0,357,20.9,353.75,348.25,5,0.5,0,0,0,0,0,0,0,0,353.75,19.725,14.55917145,low
123,CO,Pueblo,126,125,1,0,0,0,0,0,0,0,0,75,51,17.8,123,117,5,1,0,0,0,0,0,0,0,84,39,17.2,125,120,3,2,0,0,0,0,0,0,0,91,34,18.2,128,126,2,0,0,0,0,0,0,0,0,72,56,19.9,125.5,122,2.75,0.75,0,0,0,0,0,0,0,80.5,45,18.275,13.02263417,low
124,CO,Rio Blanco,365,311,54,0,0,0,0,0,0,321,0,44,0,10.3,365,242,121,2,0,0,0,0,0,329,0,36,0,10.8,365,276,89,0,0,0,0,0,0,333,0,32,0,9.5,366,327,39,0,0,0,0,0,0,342,0,24,0,9.5,365.25,289,75.75,0.5,0,0,0,0,0,331.25,0,34,0,10.025,,
125,CO,Routt,356,353,2,1,0,0,0,0,0,0,0,0,356,7.2,355,354,1,0,0,0,0,0,0,0,0,0,355,7.01,342,333,9,0,0,0,0,0,0,0,0,0,342,6.9,352,343,9,0,0,0,0,0,0,0,0,0,352,7.2,351.25,345.75,5.25,0.25,0,0,0,0,0,0,0,0,351.25,7.0775,5.72597137,low
126,CO,San Juan,116,116,0,0,0,0,0,0,0,0,0,116,0,13.7,118,113,5,0,0,0,0,0,0,0,0,118,0,14.4,119,119,0,0,0,0,0,0,0,0,0,119,0,13.6,121,121,0,0,0,0,0,0,0,0,0,121,0,15.5,118.5,117.25,1.25,0,0,0,0,0,0,0,0,118.5,0,14.3,,
127,CO,San Miguel,113,112,1,0,0,0,0,0,0,0,0,0,113,9.9,238,160,76,2,0,0,0,0,0,181,0,0,57,8.6,229,197,32,0,0,0,0,0,0,163,0,0,66,7.7,245,189,55,1,0,0,0,0,0,187,0,0,58,10.1,206.25,164.5,41,0.75,0,0,0,0,0,132.75,0,0,73.5,9.075,,
128,CO,Weld,365,252,110,3,0,0,0,0,0,236,0,129,0,8.4,365,187,168,10,0,0,0,0,0,264,0,100,1,10.5,365,211,146,7,1,0,0,0,0,273,0,92,0,9.4,366,246,117,3,0,0,0,0,0,286,0,79,1,11.5,365.25,224,135.25,5.75,0.25,0,0,0,0,264.75,0,100,0.5,9.95,8.425111863,low
129,CT,Fairfield,365,262,82,18,3,0,0,0,9,186,0,169,1,9.01,365,258,86,14,7,0,0,0,21,196,0,148,0,10.01,365,267,82,12,4,0,0,0,10,174,0,181,0,8.8,366,223,120,16,7,0,0,0,0,164,0,202,0,8.6,365.25,252.5,92.5,15,5.25,0,0,0,10,180,0,175,0.25,9.105,12.3444596,low
130,CT,Hartford,365,301,59,5,0,0,0,0,26,240,0,98,1,10.8,365,293,70,2,0,0,0,0,24,193,0,145,3,11.2,365,280,82,3,0,0,0,0,57,157,0,151,0,11.01,366,268,91,6,1,0,0,0,65,158,0,143,0,10.9,365.25,285.5,75.5,4,0.25,0,0,0,43,187,0,134.25,1,10.9775,14.92851905,low
131,CT,Litchfield,365,342,23,0,0,0,0,0,0,339,0,26,0,7.1,363,319,40,4,0,0,0,2,0,327,0,34,0,6.9,363,333,28,2,0,0,0,2,0,313,0,45,3,6.9,366,308,50,7,1,0,0,0,0,335,0,31,0,7.2,364.25,325.5,35.25,3.25,0.25,0,0,1,0,328.5,0,34,0.75,7.025,18.45964071,medium
132,CT,Middlesex,205,175,23,6,1,0,0,0,0,205,0,0,0,7.01,208,168,32,8,0,0,0,0,0,208,0,0,0,6.7,207,171,28,7,1,0,0,0,0,207,0,0,0,6.8,174,125,36,11,2,0,0,0,0,174,0,0,0,7.9,198.5,159.75,29.75,8,1,0,0,0,0,198.5,0,0,0,7.1025,18.67413632,medium
133,CT,New Haven,365,280,71,12,2,0,0,0,15,247,0,99,4,12.01,365,276,75,12,2,0,0,0,29,205,0,131,0,11.6,365,287,66,8,4,0,0,0,38,222,0,105,0,11.01,366,256,96,11,3,0,0,0,27,217,0,122,0,11.4,365.25,274.75,77,10.75,2.75,0,0,0,27.25,222.75,0,114.25,1,11.505,16.4669051,low
134,CT,New London,364,323,34,7,0,0,0,0,0,200,0,164,0,7.8,315,284,25,6,0,0,0,0,0,189,0,126,0,9.8,348,312,28,6,2,0,0,0,0,203,0,145,0,8.6,357,306,41,9,1,0,0,0,0,178,0,179,0,9.3,346,306.25,32,7,0.75,0,0,0,0,192.5,0,153.5,0,8.875,17.41446956,low
135,CT,Tolland,212,187,20,5,0,0,0,0,0,212,0,0,0,7.8,213,189,20,4,0,0,0,0,0,213,0,0,0,8.01,211,188,20,3,0,0,0,0,0,211,0,0,0,7.4,176,144,27,5,0,0,0,0,0,176,0,0,0,7.2,203,177,21.75,4.25,0,0,0,0,0,203,0,0,0,7.6025,12.59896593,low
136,CT,Windham,360,344,15,1,0,0,0,0,0,360,0,0,0,11.5,358,332,20,6,0,0,0,0,0,358,0,0,0,11.7,355,334,17,4,0,0,0,0,0,355,0,0,0,11.5,358,331,23,3,1,0,0,0,0,358,0,0,0,11.9,357.75,335.25,18.75,3.5,0.25,0,0,0,0,357.75,0,0,0,11.65,18.51953468,medium
137,DE,Kent,365,293,72,0,0,0,0,0,0,273,0,92,0,12.7,365,310,53,2,0,0,0,0,0,277,0,88,0,13.8,361,303,57,1,0,0,0,0,0,277,0,84,0,13.2,364,300,62,2,0,0,0,0,0,294,0,70,0,13.6,363.75,301.5,61,1.25,0,0,0,0,0,280.25,0,83.5,0,13.325,18.48277043,medium
138,DE,New Castle,365,259,103,3,0,0,0,0,7,253,0,105,0,10.4,365,260,99,6,0,0,0,0,4,230,1,130,0,11.6,365,244,110,11,0,0,0,0,6,200,1,158,0,13.4,366,238,118,9,1,0,0,0,14,217,1,134,0,11.3,365.25,250.25,107.5,7.25,0.25,0,0,0,7.75,225,0.75,131.75,0,11.675,14.83697771,low
139,DE,Sussex,365,299,66,0,0,0,0,0,0,279,0,86,0,12.1,365,295,66,4,0,0,0,0,0,295,0,70,0,12.3,365,306,58,1,0,0,0,0,0,269,0,96,0,11.9,366,290,73,3,0,0,0,0,0,303,0,63,0,11.6,365.25,297.5,65.75,2,0,0,0,0,0,286.5,0,78.75,0,11.975,24.25002652,medium
140,FL,Alachua,364,329,35,0,0,0,0,0,0,273,0,91,0,18.4,364,335,29,0,0,0,0,0,0,293,0,71,0,19.8,355,316,39,0,0,0,0,0,0,218,0,137,0,21.2,360,321,38,1,0,0,0,0,0,227,0,133,0,22.3,360.75,325.25,35.25,0.25,0,0,0,0,0,252.75,0,108,0,20.425,12.24696348,low
141,FL,Baker,361,341,20,0,0,0,0,0,0,361,0,0,0,14.9,360,341,19,0,0,0,0,0,0,360,0,0,0,15.4,355,339,16,0,0,0,0,0,0,355,0,0,0,15.3,358,334,24,0,0,0,0,0,0,358,0,0,0,17.2,358.5,338.75,19.75,0,0,0,0,0,0,358.5,0,0,0,15.7,16.42776146,low
142,FL,Bay,357,308,49,0,0,0,0,0,0,235,0,122,0,12.1,323,272,50,1,0,0,0,0,0,189,0,134,0,13.4,365,303,62,0,0,0,0,0,0,217,0,148,0,14.9,366,328,38,0,0,0,0,0,0,264,0,102,0,14.9,352.75,302.75,49.75,0.25,0,0,0,0,0,226.25,0,126.5,0,13.825,20.47180525,medium
143,FL,Brevard,351,336,15,0,0,0,0,0,0,306,0,45,0,9.4,365,330,34,1,0,0,0,0,0,284,0,81,0,11.01,352,315,37,0,0,0,0,0,0,243,0,109,0,12.4,366,332,34,0,0,0,0,0,0,292,0,74,0,14.7,358.5,328.25,30,0.25,0,0,0,0,0,281.25,0,77.25,0,11.8775,23.20366325,medium
144,FL,Broward,363,303,60,0,0,0,0,2,9,165,0,187,0,12.3,365,291,74,0,0,0,0,0,10,162,0,193,0,12.6,357,275,77,5,0,0,0,0,7,126,0,224,0,13.1,362,296,66,0,0,0,0,1,23,178,0,160,0,13.5,361.75,291.25,69.25,1.25,0,0,0,0.75,12.25,157.75,0,191,0,12.875,11.74992695,low
145,FL,Citrus,365,337,28,0,0,0,0,0,0,0,8,357,0,15.2,359,321,38,0,0,0,0,0,0,0,20,339,0,15.2,352,290,62,0,0,0,0,0,0,0,12,340,0,14.4,364,323,40,1,0,0,0,0,0,0,45,319,0,16.6,360,317.75,42,0.25,0,0,0,0,0,0,21.25,338.75,0,15.35,32.30757033,medium
146,FL,Collier,362,331,31,0,0,0,0,0,0,197,0,165,0,9.4,365,320,45,0,0,0,0,0,0,246,0,119,0,10.6,357,324,33,0,0,0,0,0,0,225,0,132,0,11.7,366,336,30,0,0,0,0,0,0,240,0,126,0,11.4,362.5,327.75,34.75,0,0,0,0,0,0,227,0,135.5,0,10.775,14.33556456,low
